uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,categories,relevance_score
5af4886d-fbbb-4ed2-84a9-5237eb52b3f5,Analysis: ‘Welcome to Chippendales’ strips down a true crime origin story,A new Hulu series adapts K. Scot Macdonald's book,"celebrities, stormzy, crime rates, crime statistics and rates, crime, law enforcement and corrections","A version of this story appeared in Pop Life Chronicles, CNN’s weekly entertainment newsletter. To get it in your inbox, sign up for free here.

CNN —

Grat...",https://www.cnn.com/2022/11/26/entertainment/welcome-to-chippendales-hulu-plc/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221121085155-02-welcome-to-chippendales.jpg?c=16x9&q=w_800,c_fill",en,2022-11-26T14:40:08.000000Z,cnn.com,['general'],10.859224
dc670e78-f9c3-46ff-9754-22bd534bfc2c,What travel warnings do other nations give their citizens about US violence?,"From Australia to the United Kingdom, CNN Travel looks at what other governments tell their citizens about staying safe in a United States where mass shootings ...","travel, Travel warnings: What other nations tell their citizens about US violence - CNN","(CNN) — American travelers -- at least those of the cautious variety -- might be familiar with the US State Department's travel advisories

The agency monitor...",https://www.cnn.com/travel/article/travel-warnings-other-countries-us-violence/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220706225347-02-travel-warnings-about-us-restricted-super-tease.jpg,en,2022-11-27T07:08:40.000000Z,cnn.com,['general'],8.271901
fd827af6-00c7-4f15-9cff-5011db634a50,US citizen accused of killing North Carolina woman while vacationing. Here’s what we know,Shanquella Robinson arrived in the picturesque Mexican town of San José del Cabo on October 28 with six of her friends.,"arrest warrants, arrests, continents and regions, crime, law enforcement and corrections, criminal law, death and dying, deaths and fatalities, extradition, international law, international relations and national security, latin america, law and legal system, law enforcement, mexico, north america, society, the americas, united states, crimes against persons, criminal offenses, homicide, north carolina, southeastern united states","CNN —

Shanquella Robinson arrived in the picturesque Mexican town of San José del Cabo on October 28 with six of her friends.

One day later, the 25-year-ol...",https://www.cnn.com/2022/11/27/us/north-carolina-tourist-killed-mexico/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221124104344-shanquella-robinson.jpg?c=16x9&q=w_800,c_fill",en,2022-11-27T09:04:06.000000Z,cnn.com,['general'],3.5035028
0ca727cb-3dc2-43bd-8d42-b32b58681df6,Richard Fierro: Army veteran who took down the Colorado nightclub shooter thanks the community for its support a week after the attack,"Richard Fierro, the Army veteran who helped take down a shooter firing upon patrons at an LGBTQ nightclub in Colorado, expressed his deep appreciation for the c...","armed forces, colorado, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, firearms, leisure and lifestyle, military, nightlife and nightclubs, north america, shootings, southwestern united states, the americas, united states, weapons and arms","CNN —

Richard Fierro, the Army veteran who helped take down a shooter firing upon patrons at an LGBTQ nightclub in Colorado, expressed his deep appreciation ...",https://www.cnn.com/2022/11/27/us/colorado-springs-nightclub-shooting-army-veteran-community/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221127024934-01-richard-fierro-112122-restricted.jpg?c=16x9&q=w_800,c_fill",en,2022-11-27T09:31:03.000000Z,cnn.com,['general'],6.0844507
a2843fb0-c75b-4861-92bb-27f293447196,Kevin Johnson is scheduled to be executed Tueday. But Missouri law says his 19-year-old daughter is too young to witness,"A federal court has denied a 19-year-old's request to let her witness her father's execution on Tuesday, when the state of Missouri is scheduled to put him to d...","business figures, capital punishment, crime, law enforcement and corrections, crimes against persons, criminal law, criminal offenses, death and dying, deaths and fatalities, homicide, kevin johnson, law and legal system, law enforcement, policing and police forces, societal issues, society, continents and regions, midwestern united states, missouri, north america, the americas, united states, discrimination, constitutional law, murder, american civil liberties union, non-profit and ngo organizations, corrections system, prisons and jails, law courts and tribunals","CNN —

A federal court has denied a 19-year-old’s request to let her witness her father’s execution on Tuesday, when the state of Missouri is scheduled to...",https://www.cnn.com/2022/11/27/us/missouri-kevin-johnson-execution-daughter/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221127091045-01-kevin-johnson-execution.jpg?c=16x9&q=w_800,c_fill",en,2022-11-27T21:09:17.000000Z,cnn.com,['general'],2.7710452
8bdb2575-d1e1-4069-a20f-bf40f3b22a94,Police claim a 16-year-old confessed on Instagram video chat to killing a girl and asked for help disposing of body,"Joshua Cooper was denied bail on several adult charges, including criminal homicide.","business and industry sectors, business, economy and trade, companies, death and dying, deaths and fatalities, facebook, instagram, internet and www, social media, society, technology, telecommunications industry, telecommunications services, teleconferencing","CNN —

A teenager has been charged as an adult after police claim he killed another young person and confessed on an Instagram video chat, asking for help dis...",https://www.cnn.com/2022/11/27/us/joshua-cooper-pennsylvania-instagram-killing-confession/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221127154701-joshua-cooper-mugshot.jpg?c=16x9&q=w_800,c_fill",en,2022-11-27T21:16:50.000000Z,cnn.com,['general'],5.8051887
9053914e-c00a-4ab7-aaaf-859cfa5cbc82,Marion Barter: The search for a missing mother surfaces claims of her lover's 'life of deceit',"Marion Barter won plaudits for her warmth as an elementary school teacher, but in 1997 the 51-year-old mother-of-two became restless, quit her job, sold her hou...","australia, broadcasting industry, business and industry sectors, business, economy and trade, continents and regions, crime, law enforcement and corrections, currencies, economy and economic indicators, europe, families and children, internet and www, internet broadcasting, law enforcement, luxembourg, marketing and advertising, marriage, media industry, missing persons, money, banknotes and coins, northern europe, oceania, podcasts, policing and police forces, society, technology, united kingdom, western europe","Brisbane, Australia CNN —

Marion Barter won plaudits for her warmth as an elementary school teacher, but in 1997 the 51-year-old mother-of-two became restles...",https://www.cnn.com/2022/11/27/asia/australia-marion-barter-florabella-remakel-missing-intl-hnk-dst/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221123114127-marion-barter-and-children.jpg?c=16x9&q=w_800,c_fill",en,2022-11-28T00:58:09.000000Z,cnn.com,['general'],1.3548231
3c8a8dce-f901-4ea7-9447-b80883338579,University of Idaho stabbings: Students return to campus from break with still no arrest in quadruple murders,University of Idaho students are expected to return to campus Monday from Thanksgiving break despite the lack of a suspect or arrest in the stabbing deaths of f...,"arrests, college students, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal investigations, criminal law, criminal offenses, demographic groups, eastern europe, education, education systems and institutions, europe, higher education, homicide, investigations, law and legal system, law enforcement, moscow, murder, policing and police forces, population and demographics, russia, society, stabbings, students and student life, universities and colleges, university of idaho","CNN —

University of Idaho students are expected to return to campus Monday from Thanksgiving break despite the lack of a suspect or arrest in the stabbing de...",https://www.cnn.com/2022/11/28/us/idaho-university-stabbing-monday/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221123184538-memorial-at-university-of-idaho-1113.jpg?c=16x9&q=w_800,c_fill",en,2022-11-28T05:20:58.000000Z,cnn.com,['general'],2.9786196
5672adec-3d82-481e-9c3c-0004531d8cdb,"Suspect in Buffalo Tops mass shooting to appear in court today. He’s expected to plead guilty to murder charges, victims’ attorney says","The alleged mass shooter charged with killing 10 people in what prosecutors called a racially motivated attack at a Buffalo, New York, grocery store earlier thi...","buffalo, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal law, criminal offenses, discrimination, firearms, guilty pleas, hate crimes, homicide, international relations and national security, law and legal system, murder, national security, new york (state), north america, northeastern united states, racism and racial discrimination, shootings, societal issues, society, terrorism, terrorism and counter-terrorism, the americas, united states, unrest, conflicts and war, violence in society, weapons and arms, law courts and tribunals","CNN —

The alleged mass shooter charged with killing 10 people in what prosecutors called a racially motivated attack at a Buffalo, New York, grocery store ea...",https://www.cnn.com/2022/11/28/us/buffalo-tops-grocery-shooting-payton-gendron-plea/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221128155201-tops-supermarket-memorial.jpg?c=16x9&q=w_800,c_fill",en,2022-11-28T12:13:14.000000Z,cnn.com,['general'],7.000035
d7c34961-ebec-45d7-a406-b03d692fecaa,"5 Connecticut officers charged in connection with the transport of Randy Cox, who became partially paralyzed in a police van",The officers were charged with second degree reckless endangerment and cruelty to persons.,"arrests, connecticut, continents and regions, crime, law enforcement and corrections, criminal investigations, criminal law, diseases and disorders, health and medical, law and legal system, law enforcement, misconduct, neurological disorders and injuries, new haven, north america, northeastern united states, paralysis, police misconduct, policing and police forces, society, the americas, united states","CNN —

Five police officers have been arrested and charged in connection with the transportation incident that left a man paralyzed from the chest down, accor...",https://www.cnn.com/2022/11/28/us/randy-cox-new-haven-connecticut-officers-charged/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/220629144819-randy-cox-inside-police-van.jpg?c=16x9&q=w_800,c_fill",en,2022-11-29T03:11:09.000000Z,cnn.com,['general'],4.03705
39cb9e7a-ae64-4b9d-b647-570b18d9cb48,Riverside murders: The man accused of killing a teen's family after 'catfishing' her was hired by a Virginia sheriff's office earlier this month. Here's what we know,"Roughly 10 days after a former Virginia state trooper was hired by a sheriff's office in that state, he traveled to Southern California and allegedly killed the...","continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, death and dying, deaths and fatalities, homicide, north america, society, southeastern united states, the americas, united states, virginia, demographic groups, families and children, family members and relatives, population and demographics, shootings, teenagers","CNN —

Roughly 10 days after a former Virginia state trooper was hired by a sheriff’s office in that state, he traveled to Southern California and allegedly...",https://www.cnn.com/2022/11/29/us/austin-edwards-riverside-catfishing-murders-what-we-know/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221128124135-04-california-catfishing-murders-scene.jpg?c=16x9&q=w_800,c_fill",en,2022-11-29T11:21:21.000000Z,cnn.com,['general'],3.5035028
8b4f0ea8-3074-4d49-9cad-815a983f7105,"Clarence Gilyard, ‘Die Hard’ and ‘Walker, Texas Ranger’ star, dead at 66","Clarence Gilyard Jr., the actor best known for playing computer hacker Theo in ""Die Hard"" and naval flight officer Marcus ""Sundown"" Williams in ""Top Gun,"" has d...","continents and regions, death and dying, deaths and fatalities, nevada system of higher education, north america, society, southwestern united states, texas, the americas, united states, universities and colleges, university of nevada, las vegas","CNN —

Clarence Gilyard Jr., the actor best known for playing computer hacker Theo in “Die Hard” and naval flight officer Marcus “Sundown” Williams in...",https://www.cnn.com/2022/11/29/entertainment/clarence-gilyard-jr-die-hard-dead-intl-scli/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221129101957-02-clarence-gilyard-dead.jpg?c=16x9&q=w_800,c_fill",en,2022-11-29T11:28:14.000000Z,cnn.com,['general'],4.623854
7c6e1f03-feda-4987-95b7-be9a69e00500,"A court denied a stay for a death row inmate whose teen daughter won't be allowed to witness his execution, set for today",The Missouri Supreme Court has denied a death row inmate's request for a stay of his execution after hearing arguments that racial discrimination played a role ...,"us, Kevin Johnson: Court denies stay for a death row inmate whose teen daughter won't be allowed to witness his execution, set for today - CNN",(CNN) The Missouri Supreme Court has denied a death row inmate's request for a stay of his execution after hearing arguments that racial discrimination played a...,https://www.cnn.com/2022/11/29/us/kevin-johnson-missouri-supreme-court/index.html,https://cdn.cnn.com/cnnnext/dam/assets/221127091413-03-kevin-johnson-execution-super-tease.jpg,en,2022-11-29T11:49:13.000000Z,cnn.com,['general'],3.2198105
ad542404-6bc5-4ed3-bce1-d43fa24abd38,What Mike Pence gets wrong about Donald Trump,"Mike Pence on Monday condemned Donald Trump for having dinner with White nationalist and Holocaust denier Nick Fuentes and rapper Kanye West, who has voiced a n...","discrimination, donald trump, mike pence, political figures - us, racism and racial discrimination, societal issues, society, anti-semitism, elections and campaigns, government and public administration, nationalism, political ideologies, politics, right-wing extremism, white supremacy and neo-nazism, continents and regions, north america, the americas, united states","CNN —

Mike Pence on Monday condemned Donald Trump for having dinner with White nationalist and Holocaust denier Nick Fuentes and rapper Kanye West, who has v...",https://www.cnn.com/2022/11/29/politics/mike-pence-donald-trump-nick-fuentes/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/210920214947-02-trump-pence-file-2020.jpg?q=x_3,y_52,h_1684,w_2993,c_crop/w_800",en,2022-11-29T16:31:36.000000Z,cnn.com,['general'],4.03705
3709bea8-c58d-424d-933d-d0fc36002a2c,New York mayor orders NYPD and FDNY to intervene and possibly involuntarily commit someone suffering a mental health,"First responders, including members of the police and fire departments, are expected to enforce a state law that allows them to intervene when someone is suffer...","crime, law enforcement and corrections, firefighters and firefighting, health and medical, labor and employment, law enforcement, mental health, misc organizations, new york police department, policing and police forces, workers and professionals, continents and regions, death and dying, deaths and fatalities, eric adams, government and public administration, government bodies and offices, heads of government, mayors, new york (state), new york city, north america, northeastern united states, political figures - us, politics, public safety workers, society, the americas, united states","New York CNN —

First responders, including members of the police and fire departments, are expected to enforce a state law that allows them to intervene when...",https://www.cnn.com/2022/11/29/us/new-york-mayor-nypd-fdny-mental-health/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221129154423-eric-adams-mental-health-presser-1129.jpg?c=16x9&q=w_800,c_fill",en,2022-11-29T22:00:02.000000Z,cnn.com,['general'],5.7542663
3f355d49-98ac-49cc-ac37-1026196632c6,"SBF won’t shut up, and it’s driving lawyers mad","In the weeks since his crypto empire has collapsed, Sam Bankman-Fried has ignored the most fundamental legal advice that any lawyer — or even a casual viewer ...","crime, law enforcement and corrections, criminal law, law and legal system, business and industry sectors, business, economy and trade, economy and economic indicators, government and public administration, joe biden, labor and employment, labor disputes and negotiations, labor relations, labor strikes, labor unions, legislation, political figures - us, politics, rail transportation, transportation and warehousing","Editor’s Note: A version of this story appeared in CNN Business’ Nightcap newsletter. To get it in your inbox, sign up for free, here.

New York CNN Busines...",https://www.cnn.com/2022/11/29/business/nightcap-sbf-lawyers/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221129155517-06-sam-bankman-fried-1013-restricted.jpg?c=16x9&q=w_800,c_fill",en,2022-11-30T01:04:38.000000Z,cnn.com,['general'],5.351412
bffedba6-28b3-4804-b70d-c195b7602f0a,A newly unsealed affidavit details the clues that led investigators to the suspect in Delphi teen girl killings,"A .40 caliber unspent round that was found near the bodies of two teen Indiana girls was tied to suspect Richard Allen, who was arrested last month in connectio...","brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, death and dying, deaths and fatalities, demographic groups, families and children, family members and relatives, iab-bereavement, iab-crime, iab-family and relationships, iab-law, iab-parenting, iab-parenting teens, investigations, population and demographics, society, teenagers, firearms, weapons and arms","CNN —

A .40 caliber unspent round that was found near the bodies of two teen Indiana girls was tied to suspect Richard Allen, who was arrested last month in ...",https://www.cnn.com/2022/11/29/us/delphi-teen-girls-killing-probable-cause-affidavit/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221129154606-delphi-murders-memorial-file.jpg?c=16x9&q=w_800,c_fill",en,2022-11-30T02:22:07.000000Z,cnn.com,['general'],5.553356
72a1178d-fbae-4667-b7f5-40d975095c72,'I am not my zipcode': How this Brooklyn principal is redefining her school's sense of pride,"Throughout her tenure at PS/IS 184 Newport, Principal Lisa Caldwell Linder brought theater, band, and community services to her school as a way to strengthen sc...","tv, 'I am not my zipcode': How this Brooklyn principal is redefining her school's sense of pride - CNN Video","Throughout her tenure at PS/IS 184 Newport, Principal Lisa Caldwell Linder brought theater, band, and community services to her school as a way to strengthen sc...",https://www.cnn.com/videos/tv/2022/11/29/not-my-zipcode-brownsville-brooklyn-cprog-orig.cnn,https://cdn.cnn.com/cnnnext/dam/assets/221129183504-thumb-not-my-zipcode-super-tease.jpg,en,2022-11-30T13:23:34.000000Z,cnn.com,['general'],6.98414
1921d2a7-d3c5-4575-8dbe-2b408a83a75f,Opinion: The vital lesson of the Oath Keeper verdict,"By their verdict Tuesday in the Oath Keepers trial, 12 citizens on a jury reaffirmed for all of us that our constitutional republic will not abide attempts to o...",,"Editor’s Note: Dennis Aftergut is a former federal prosecutor, currently Of Counsel to Lawyers for American Democracy. The views expressed in this commentary ...",https://www.cnn.com/2022/11/30/opinions/oath-keepers-verdict-january-6-aftergut/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221129151429-03-oath-keepers-verdict-sketches.jpg?c=16x9&q=w_800,c_fill",en,2022-11-30T17:16:24.000000Z,cnn.com,['general'],3.2198105
5d594c8d-adc6-430d-9d6b-249ae7ea9260,The family of the alleged 'catfish' killer's victims in California speak out,"A woman whose parents and sister were killed last week in the alleged ""catfish"" triple homicide in Riverside, California, is urging families to speak to their c...","brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, brand safety-nsf weapons, crime, law enforcement and corrections, crimes against persons, criminal offenses, death and dying, deaths and fatalities, homicide, iab-bereavement, iab-crime, iab-family and relationships, law enforcement, policing and police forces, shootings, society","CNN —

A woman whose parents and sister were killed last week in the alleged “catfish” triple homicide in Riverside, California, is urging families to spe...",https://www.cnn.com/2022/11/30/us/riverside-murders-catfishing-victims-family/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221130120644-01-catfishing-murders-presser-1130-blandin.jpg?c=16x9&q=w_800,c_fill",en,2022-11-30T18:28:48.000000Z,cnn.com,['general'],3.3556714
db2afd03-588d-4c32-8fd7-9f24dd0f2aad,Man who punched Asian woman more than 100 times sentenced to 17.5 years in prison,"A man seen in surveillance video punching an elderly Asian woman more than 100 times and stomping on her body in Yonkers, New York, has been sentenced to more t...","brand safety-nsf crime, brand safety-nsf other, brand safety-nsf sensitive, crime, law enforcement and corrections, criminal law, iab-crime, iab-law, law and legal system, sentencing","CNN —

A man seen in surveillance video punching an elderly Asian woman more than 100 times and stomping on her body in Yonkers, New York, has been sentenced ...",https://www.cnn.com/2022/11/30/us/yonkers-asian-hate-crime-sentence-reaj/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/220721105216-yonkers-asian-hate-crime-indictment-attack.jpg?c=16x9&q=w_800,c_fill",en,2022-11-30T18:33:05.000000Z,cnn.com,['general'],5.065642
93b8c803-ff9c-4f82-b3cd-3c9635afcc35,January 6 committee to discuss potential criminal referrals at Friday meeting,"As the House select committee investigating the January 6, 2021, Capitol attack stares down a fast-approaching deadline to complete its work, members are schedu...",,"CNN —

As the House select committee investigating the January 6, 2021, Capitol attack stares down a fast-approaching deadline to complete its work, members a...",https://www.cnn.com/2022/11/30/politics/criminal-referrals-january-6-committee/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221013130719-02-jan-6-hearing-101322.jpg?c=16x9&q=w_800,c_fill",en,2022-11-30T18:38:07.000000Z,cnn.com,['general'],4.2529426
eb823594-74b6-467a-9fcd-1f1b495845ab,Shanquella Robinson’s death is being investigated as a femicide. Here is what it means,"The killing of Shanquella Robinson is being investigated as a femicide, an unfamiliar term for many in the United States as this gender-motivated crime has not ...","brand safety-nsf crime, brand safety-nsf death, brand safety-nsf discrimination, brand safety-nsf sensitive, brand safety-nsf violence, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal law, criminal offenses, death and dying, deaths and fatalities, demographic groups, discrimination, domestic alerts, domestic violence, domestic-international news, domestic-us news, domestic-us politics, females (demographic group), gender roles, government and public administration, hate crimes, homicide, iab-bereavement, iab-crime, iab-family and relationships, iab-law, iab-politics, international alerts, international-us news, international-us politics, latin america, law and legal system, legislation, mexico, north america, politics, population and demographics, sex and gender, societal issues, society, the americas, united states, violence in society","CNN —

The killing of Shanquella Robinson is being investigated as a femicide, an unfamiliar term for many in the United States as this gender-motivated crime...",https://www.cnn.com/2022/11/30/us/shanquella-robinson-femicide-explainer-reaj/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221128114723-01-shanquella-robinson.jpg?c=16x9&q=w_800,c_fill",en,2022-11-30T19:10:55.000000Z,cnn.com,['general'],7.291287
684e62dd-9284-4e81-9188-fb79796d695b,Ohio massacre family: Ohio governor says guilty verdict in 2016 family massacre 'brings us one step closer to achieving justice',An Ohio man accused along with his family members the 2016 massacre of another family was found guilty of multiple murder charges Wednesday.,"brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf severe, brand safety-nsf violence, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal investigations, criminal law, criminal offenses, domestic alerts, domestic-us news, domestic-us politics, government and public administration, government bodies and offices, governors, heads of government, homicide, iab-crime, iab-law, iab-politics, international alerts, international-us news, international-us politics, law and legal system, mass murder, midwestern united states, mike dewine, murder, north america, ohio, political figures - us, politics, the americas, united states, verdicts","CNN —

An Ohio man accused along with his family members the 2016 massacre of another family was found guilty of multiple murder charges Wednesday.

A jury co...",https://www.cnn.com/2022/12/01/us/ohio-piketon-massacre-george-wagner-verdict/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221201124637-george-wagner-iv-file.jpg?c=16x9&q=w_800,c_fill",en,2022-12-01T08:58:43.000000Z,cnn.com,['general'],6.348139
d4dbe5c8-e903-467b-abdb-102c0caf999a,Cyril Ramaphosa facing impeachment calls,South African president Cyril Ramaphosa is facing calls to step down from opposition leaders and even senior figures in his ruling African National Congress par...,"africa, african national congress, business, economy and trade, continents and regions, currencies, cyril ramaphosa, domestic alerts, domestic-business, domestic-international news, economy and economic indicators, iab-business and finance, iab-currencies, iab-economy, international alerts, international-business, money, banknotes and coins, political figures - intl, political organizations, political parties - intl, south africa, southern africa","Johannesburg CNN —

South African president Cyril Ramaphosa is facing calls to step down from opposition leaders and even senior figures in his ruling African...",https://www.cnn.com/2022/12/01/africa/south-africa-ramaphosa/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/211212150014-cyril-ramaphosa-file.jpg?c=16x9&q=w_800,c_fill",en,2022-12-01T13:52:24.000000Z,cnn.com,['general'],4.2529426
6e6acb79-3870-4338-b81a-4b84aae760a9,Opinion: Kevin McCarthy is on the hot seat before his speakership can even begin,Patrick T. Brown writes House Minority Leader Kevin McCarthy's uphill climb to speakership reflects both the tumult of trying to lead a legislative body in an a...,"brand safety-nsf other, brand safety-nsf sensitive, brand safety-nsf terrorism, brand safety-nsf violence, brand safety-nsf war and military, civil disobedience, coups and attempted coups, domestic alerts, domestic terrorism, domestic-us politics, government and public administration, government bodies and offices, government organizations - us, iab-politics, iab-war and conflicts, international alerts, international relations and national security, international-us politics, kevin mccarthy, legislative bodies, national security, political figures - us, political organizations, political parties, politics, protests and demonstrations, riots, societal issues, society, terrorism, terrorism and counter-terrorism, unrest, conflicts and war, us capitol insurrection, us congress, us house of representatives, us political parties, us republican party, violence in society","Editor’s Note: Patrick T. Brown is a fellow at the Ethics and Public Policy Center, a conservative think tank and advocacy group based in Washington, DC. He i...",https://www.cnn.com/2022/12/01/opinions/kevin-mccarthy-speaker-multiple-challenges-brown/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221107003822-05-kevin-mccarthy-interview-cnnphotos.jpg?c=16x9&q=w_800,c_fill",en,2022-12-01T15:20:44.000000Z,cnn.com,['general'],3.0945225
1c6e195c-74dc-4f6a-b43a-be8125c0b774,"CNN’s chief outlines changes to network after layoffs, including end of live programming on HLN","CNN on Thursday executed sweeping layoffs and implemented a series of changes that impacted multiple divisions across the news organization, including ending li...","business and industry sectors, business figures, business, economy and trade, chris licht, cnn, companies, domestic alerts, domestic-business, employee termination, human resources and personnel management, iab-business, iab-business and finance, iab-human resources, iab-industries, iab-media industry, international alerts, international-business, journalism and news media, labor and employment, layoffs, media industry, personnel changes, personnel management, warnermedia","New York CNN Business —

CNN on Thursday executed sweeping layoffs and implemented a series of changes that impacted multiple divisions across the news organi...",https://www.cnn.com/2022/12/01/media/cnn-layoffs/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221201133835-cnn-headquarters-file.jpg?c=16x9&q=w_800,c_fill",en,2022-12-01T22:53:35.000000Z,cnn.com,['general'],3.3556714
d25d909f-3421-416a-a567-0fdcc71df38c,City of Uvalde sues county DA for access to Robb Elementary shooting investigation material,"The City of Uvalde has filed a lawsuit against Uvalde County District Attorney Christina Mitchell, alleging she is blocking the city's independent investigator ...","2022 uvalde elementary school shooting, brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf severe, brand safety-nsf violence, brand safety-nsf weapons, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal investigations, criminal law, criminal offenses, domestic alerts, domestic-us news, homicide, iab-crime, iab-law, international alerts, international-us news, investigations, law and legal system, law enforcement, lawsuits and claims, mass murder, murder, north america, school violence, shootings, societal issues, society, southwestern united states, texas, the americas, trial and procedure, united states, uvalde, violence in society","CNN —

The City of Uvalde has filed a lawsuit against Uvalde County District Attorney Christina Mitchell, alleging she is blocking the city’s independent in...",https://www.cnn.com/2022/12/01/us/uvalde-city-lawsuit-district-attorney-investigation/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/220602183736-uvlade-school-sign-memorial-0601.jpg?c=16x9&q=w_800,c_fill",en,2022-12-02T00:50:00.000000Z,cnn.com,['general'],4.3697863
59368cc0-feb7-4754-b1e8-cb26e88df544,Chris Dawson: Wife killer jailed for 24 years by Australian court,A former high school teacher found guilty of killing his wife in one of Australia's longest cold cases has been sentenced to 24 years in prison.,"australia, brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal law, criminal offenses, homicide, iab-crime, iab-law, law and legal system, murder, oceania, sentencing","Sydney CNN —

A former high school teacher found guilty of killing his wife in one of Australia’s longest cold cases has been sentenced to 24 years in priso...",https://www.cnn.com/2022/12/02/australia/chris-dawson-murder-sentence-teachers-pet-podcast-intl-hnk/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221201203212-chris-dawson-220830.jpg?c=16x9&q=w_800,c_fill",en,2022-12-02T05:32:16.000000Z,cnn.com,['general'],5.7011476
a7223939-6466-41b0-bf9d-b068a3569d6a,"Idaho student killings: As police release a series of confusing statements on the case, here's where the investigation stands","As many University of Idaho students returned to campus this week, the police investigation into the stabbing deaths of four of their peers continued -- but not...","brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, brand safety-nsf weapons, college students, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal investigations, criminal law, criminal offenses, death and dying, demographic groups, domestic alerts, domestic-international news, domestic-us news, eastern europe, education, education systems and institutions, europe, higher education, iab-bereavement, iab-business and finance, iab-college education, iab-crime, iab-education, iab-education industry, iab-family and relationships, iab-industries, iab-law, idaho, international alerts, international-us news, investigations, law and legal system, moscow, north america, northwestern united states, population and demographics, russia, society, stabbings, students and student life, the americas, united states","CNN —

As many University of Idaho students returned to campus this week, the police investigation into the stabbing deaths of four of their peers continued ?...",https://www.cnn.com/2022/12/02/us/university-of-idaho-student-killings-investigation-friday/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221130190612-02-idaho-vigil-1130.jpg?c=16x9&q=w_800,c_fill",en,2022-12-02T08:13:54.000000Z,cnn.com,['general'],5.351412
4d979e8b-7f5b-4413-aec9-fc74d961faa5,"Suspect in 2017 killing of two Indiana teen girls 'has nothing to hide,' attorneys say","Attorneys for the suspect in the 2017 killing of two teenage girls in Delphi, Indiana, said in a statement Friday that their client ""has nothing to hide. ""","us, Richard Allen's attorneys say he has","(CNN) Attorneys for the suspect in the 2017 killing of two teenage girls in Delphi, Indiana, said in a statement Friday that their client ""has nothing to hide. ...",https://www.cnn.com/2022/12/02/us/delphi-teen-girls-killing-richard-allen-attorneys/index.html,https://cdn.cnn.com/cnnnext/dam/assets/221129154606-delphi-murders-memorial-file-super-tease.jpg,en,2022-12-02T17:37:21.000000Z,cnn.com,['general'],5.878867
